artist,albums,tracks,bytes,in_active,active_tracks
America,1,1,3930815,no,0
American Hi-Fi,1,1,2828810,no,0
"American Pleasure Club, Teen Suicide",1,1,3743318,no,0
Amiee Mann,1,1,4077703,no,0
Amos Milburn,1,1,1956917,no,0
"Amplify, Devilman, Majistrate",1,1,4100932,no,0
"Amplify, G DUB, Eksman",1,1,4931090,no,0
"Amplify, Master Error",1,1,4209367,no,0
"Amplify, P Money",1,1,2345458,no,0
"Amplify, Pengo, MC Skibadee",1,1,4103029,no,0
Amy Turk feat. Julia K,1,1,1943313,no,0
An Effigy To Extinction,1,1,1012448,no,0
Ana Torroja & Miguel Bosé,1,1,6349286,no,0
Analog,1,1,5671214,no,0
Analogue Revolution,1,1,3390453,no,0
"Anamanaguchi, Hatsune Miku",1,1,3498389,no,0
Anastasia Kristensen,1,1,4476906,no,0
Anavae,1,1,3383569,no,0
Ande Estrella,1,1,2195621,no,0
AnderSaund,1,1,4692456,no,0
Anders Miolin,1,1,6123688,no,0
Andrea Bocelli,1,1,3739444,no,0
Andrea Gibson,1,1,3988030,no,0
Andrej Bielow,1,1,2784101,no,0
Andrew Prahlow,1,1,3347776,no,0
Andrew Rayel,1,1,2917562,no,0
"Andromedik, Kanine",1,1,3013739,no,0
André Minvielle,1,1,6198402,no,0
"Andy C, Becky Hill, Disrupta",1,1,3510495,no,0
Andy Gillion,1,1,4426133,no,0
Andy Grammer,1,1,3256706,no,0
Andy M A,1,1,2831591,no,0
Anet,1,1,3638801,no,0
Angel Gregoire,1,1,3786133,no,0
"Angel Rada, El Palmas",1,1,2145570,no,0
Angel Vox,1,1,3477635,no,0
Angelfish,1,1,3413116,no,0
Angelina Winter,1,1,2449754,no,0
"Angelo Badalamenti, David Lynch",1,1,3464361,no,0
Angerfist,1,1,3694015,no,0
Angus Grove,1,1,2562803,no,0
Angèle,1,1,3594334,no,0
Animal Collective,1,1,4220875,no,0
Animations,1,1,1338502,no,0
Anita Lester,1,1,3660186,no,0
Anita Ward,1,1,7920505,no,0
Anna Clendening,1,1,3816557,no,0
Anna Nalick,1,1,4275194,no,0
"Anna Pest, Colin MacAndrew",1,1,4901230,no,0
Anna Shoemaker,1,1,3098390,no,0
Anneleen Lenaerts,1,1,2106269,no,0
"Annix, Atmos, Maze",1,1,3386404,no,0
"Annix, Chez",1,1,3640659,no,0
"Annix, Elipsa",1,1,3558010,no,0
"Annix, Kanine",1,1,2975142,no,0
"Annix, Maksim MC",1,1,3491637,no,0
"Annix, Mefjus",1,1,4124076,no,0
"Annix, Posij",1,1,3599782,no,0
"Annix, Trolley Snatcha",1,1,2637562,no,0
Anonymous Phone Call,1,1,3803110,no,0
Ante-Inferno,1,1,5167424,no,0
Anthony Amorim,1,1,3273531,no,0
Anthony B,1,1,3200323,no,0
"Anthony Vincent, Silent Knife",1,1,7168835,no,0
Antibalas,1,1,5738755,no,0
"Antigone, ØTTA, Rikhter, Mayeul",1,1,5139571,no,0
Antipole,1,1,3827790,no,0
Antoni Wit,1,1,2648899,no,0
Antonwetzy,1,1,2964597,no,0
Antsy McClain,1,1,4141932,no,0
"Anycia, Latto",1,1,2587192,no,0
Anzo,1,1,5225282,no,0
Ape Drums,1,1,3664481,no,0
Aphrodite’s Child,1,1,5953706,no,0
ApocalypticA,1,1,3402557,no,0
Apollo 440,1,1,6970321,no,0
Apollo Fresh,1,1,1657926,no,0
Apollo Noir,1,1,2382672,no,0
Appaloosa,1,1,3884799,no,0
Application,1,1,9508633,no,0
April March,1,1,2049279,no,0
Aptera,1,1,4356631,no,0
Aqualung,1,1,4047969,no,0
Aquasky,1,1,7263087,no,0
"Arael, Madi Larson",1,1,3674574,no,0
"Arael, hélix",1,1,3238536,no,0
Arandu Arakuaa,1,1,3710616,no,0
"Arash Safaian, Sebastian Knauer, Zürcher Kammerorchester",1,1,2282328,no,0
"Arc Nade, DJYOUTH",1,1,2670582,no,0
"Arc Nade, J-Wok",1,1,4534228,no,0
Arca & Sia,1,1,3431546,no,0
Arcade Fire,1,1,4134352,no,0
Arcane,1,1,1933443,no,0
Archie Bell & The Drells,1,1,2271789,no,0
Archie Cane,1,1,3992550,no,0
Architects,1,1,3747421,no,0
Arcy Drive,1,1,3345565,no,0
"Ari Afsar, Julia Harriman, Lexi Lawson, Rachelle Ann Go, Shoba Narayan",1,1,2893251,no,0
"Ariana Grande, Justin Bieber",1,1,3534776,no,0
"Ariana Grande, Social House",1,1,2890376,no,0
"Ariana Grande, Victoria Monét",1,1,2494754,no,0
Aries,1,1,2498754,no,0
Ark Patrol,1,1,3923195,no,0
Arlington,1,1,3639095,no,0
Armand Van Helden,1,1,6446823,no,0
Armand Van Helden Feat. Duane Harden,1,1,3670908,no,0
Armin van Buuren,1,1,2421193,no,0
"Armin van Buuren, Vini Vici, HILIGHT TRIBE",1,1,3392682,no,0
Army of Lovers,1,1,3505560,no,0
"Aron Van Selm, Ardie Son",1,1,3586097,no,0
"Aron Wright, Jill Andrews",1,1,2872938,no,0
Arsx,1,1,1974440,no,0
Art Sorority,1,1,3023733,no,0
Art of Simplicity,1,1,5097562,no,0
Artemas,1,1,2377237,no,0
Artful Dodger,1,1,3673375,no,0
Arthur Amity,1,1,3558623,no,0
"Artino, Augustine David",1,1,2323615,no,0
Artists United Against Apartheid,1,1,6643034,no,0
Asbest,1,1,3372833,no,0
Ash Bricky,1,1,3020432,no,0
Ashbreather,1,1,3601684,no,0
Ashe,1,1,3068780,no,0
Ashita,1,1,5158291,no,0
Ashley O,1,1,2586552,no,0
Ashnikko feat. 初音ミク,1,1,2947300,no,0
Assimilate,1,1,4542539,no,0
Asthma Castle,1,1,4688127,no,0
Astral Projection,1,1,8568167,no,0
Aswad,1,1,5123477,no,0
Asylum,1,1,4416631,no,0
At the Drive-In,1,1,4114590,no,0
Athenrye,1,1,3369361,no,0
Atlantic,1,1,8351955,no,0
Atlas,1,1,2325556,no,0
Atlast,1,1,3225430,no,0
"Atmos, Jakes",1,1,4088430,no,0
"Atmos, Robitos",1,1,2052732,no,0
AtomTM,1,1,4444404,no,0
Atticus Walker,1,1,2336466,no,0
Attrition,1,1,4115908,no,0
Atwood,1,1,2638936,no,0
Au Pairs,1,1,2673800,no,0
Au_Ra,1,1,3738301,no,0
Aubzagl,1,1,3583940,no,0
Audiomission,1,1,4201969,no,0
August Burns Red,1,1,3543745,no,0
Augustus Muller,1,1,3755217,no,0
Auld,1,1,4889364,no,0
Aural Imbalance,1,1,7795998,no,0
Aurora Ortus,1,1,5971073,no,0
Austin Brown,1,1,3237157,no,0
Austin Weber,1,1,3112929,no,0
Autarch,1,1,7396568,no,0
Autodidakt,1,1,3707200,no,0
Autumn People,1,1,40691218,no,0
Aux Animaux,1,1,3359271,no,0
Auxxk,1,1,2786887,no,0
Ava Beathard,1,1,3063564,no,0
Ava Louise,1,1,2092544,no,0
Ava Margo,1,1,4661322,no,0
Avast,1,1,8384787,no,0
Aventura,1,1,3533142,no,0
Avenue Beat,1,1,2767890,no,0
Aversions Crown,1,1,4713250,no,0
Avi Kaplan,1,1,4015842,no,0
Aviana,1,1,4255873,no,0
Avicii vs. Conrad Sewell,1,1,3079038,no,0
"Aviina, Dan Oz",1,1,3493460,no,0
Ax and the Hatchetmen,1,1,3790572,no,0
AxH,1,1,4289972,no,0
Axegrinder,1,1,3638058,no,0
Axel Gillison,1,1,4928971,no,0
Axwell __ Ingrosso,1,1,3201612,no,0
"Axwell, Sebastian Ingrosso, Steve Angello, Laidback Luke",1,1,2547054,no,0
Aya Nakamura,1,1,3370386,no,0
Aykut Bilir,1,1,6833743,no,0
Ayokay,1,1,3243240,no,0
Azealia Banks,1,1,2416485,no,0
Aziya,1,1,2968483,no,0
Aztra,1,1,5367149,no,0
Azul Turquesa,1,1,5680094,no,0
Azzido Da Bass,1,1,3407812,no,0
Aïoli,1,1,4872851,no,0
Aöme,1,1,3207405,no,0
B-Train,1,1,2157315,no,0
B.B. King,1,1,5113849,no,0
"B.Jammin, Jumpz",1,1,4762791,no,0
"B.O.M, Fernquest",1,1,3068585,no,0
BABYMETAL × Electric Callboy,1,1,3531168,no,0
BAELY,1,1,3828657,no,0
BAKGROUND,1,1,4049494,no,0
BAND-MAID,1,1,3601011,no,0
BANNERS,1,1,3530407,no,0
BAiKA,1,1,2037382,no,0
"BCM, Dj Noriken",1,1,4168730,no,0
BEHEĀDER,1,1,5224862,no,0
BELIIAL,1,1,2471692,no,0
BIOHZRD,1,1,3349728,no,0
BLAIR ROUGE,1,1,3689280,no,0
BLESSED MANE,1,1,2203903,no,0
BLK ODYSSY,1,1,2367841,no,0
"BLK ODYSSY, Wiz Khalifa",1,1,2462358,no,0
BLUE ENCOUNT,1,1,3756782,no,0
"BLUTGOTT, Tim _Ripper_ Owens",1,1,3955502,no,0
BLVC SVND,1,1,2483254,no,0
BLVCK CROWZ,1,1,3877201,no,0
"BNYX®, Kid Cudi, Röyksopp",1,1,3310960,no,0
BODÉ & Tanya Lacey,1,1,2967250,no,0
BOMBEI.exe,1,1,2978072,no,0
BOY STORY,1,1,3398354,no,0
BP Infinite,1,1,2302132,no,0
BRKLYN feat. Jocelyn Alice,1,1,2985939,no,0
BROACH,1,1,2996080,no,0
BRSV,1,1,2483376,no,0
BT,1,1,3468397,no,0
"BTK, Optiv",1,1,4892316,no,0
BTRACKS,1,1,2713839,no,0
"BTS, Charli xcx",1,1,2911976,no,0
"BTS, Juice WRLD",1,1,3374122,no,0
"BUNT., The Chainsmokers, Izzy Bizu",1,1,2832575,no,0
Ba'al,1,1,7887257,no,0
Baauer,1,1,3078209,no,0
Babii,1,1,3581433,no,0
Baby Bugs,1,1,2595290,no,0
"Baby Bugs, Esha Tewari",1,1,3214766,no,0
Baby Carti,1,1,6837095,no,0
Baby Fuzz,1,1,3679143,no,0
Baby Storme,1,1,2798786,no,0
BabyJake,1,1,3256794,no,0
BabylØøt,1,1,2292504,no,0
Bachelors of Science,1,1,5965792,no,0
Backhouse Mike,1,1,4492848,no,0
Backyard Dog,1,1,2830868,no,0
Bad Angels,1,1,6275078,no,0
"Bad Books, Manchester Orchestra, Kevin Devine",1,1,3302575,no,0
Bad Boy Chiller Crew,1,1,2797169,no,0
Bad Meets Evil,1,1,3976864,no,0
Bad Omens,1,1,3599706,no,0
Bad Omens & Poppy,1,1,4409737,no,0
Bad Waitress,1,1,1368058,no,0
Bad Wolves,1,1,4173243,no,0
Badboe,1,1,5186784,no,0
Badfinger,1,1,2905409,no,0
Baha Men,1,1,2985281,no,0
Bahari,1,1,2959859,no,0
"Bake Lo, Blaze Ya Dead Homie",1,1,2435913,no,0
Baker Ya Maker,1,1,1921575,no,0
Balam Acab,1,1,4378008,no,0
Ballad,1,1,3569542,no,0
Balming Tiger,1,1,2244633,no,0
Bambee,1,1,3023299,no,0
Band Of Gold,1,1,2635703,no,0
Band Of Horses,1,1,5110759,yes,1
Banes World,1,1,2770854,no,0
Banquo,1,1,2289441,no,0
Barbara Mason,1,1,6533080,no,0
Barbra Streisand & Barry Gibb,1,1,4085988,no,0
"Barbra Streisand, Hozier",1,1,4281903,no,0
"Bare Up, Soljer",1,1,4251324,no,0
"Bare, Messinian",1,1,4525299,no,0
Barns Courtney,1,1,2924196,no,0
Barrett Strong,1,1,1888497,no,0
"Barrett Wilbert Weed, Erika Henningsen",1,1,3050137,no,0
Barrowlands,1,1,7367073,no,0
Basic Movements,1,1,5473727,no,0
Basilica,1,1,2907272,no,0
Basketball Divorce Court,1,1,1464004,no,0
Bassboy,1,1,4095111,no,0
Basshunter,1,1,3131146,no,0
Bassjackers,1,1,3284605,no,0
"Basstripper, Skantia",1,1,2439784,no,0
Battles,1,1,6573823,no,0
Bayamon PR Tribe,1,1,2909034,no,0
"Baymont Bross, Sekret Chadow",1,1,7210600,no,0
"Bazooka Joe Gotti, Mac Dre",1,1,2749164,no,0
Bazzi,1,1,2455106,no,0
Be Steadwell,1,1,3922112,no,0
Bear Grillz,1,1,3253889,no,0
Bears in Trees,1,1,3180807,no,0
Bearson,1,1,2780879,no,0
Beastmode Warriors & MC Val,1,1,3766532,no,0
"Beastmode Warriors, JP Tha Hustler & Slyzwicked",1,1,2798452,no,0
BeatKing,1,1,2322864,no,0
Beats International,1,1,5020927,no,0
"Beauty Queen, Henry Nowhere",1,1,2380228,no,0
Beave,1,1,3374402,no,0
Bebe Rexha,1,1,3279982,no,0
Becca,1,1,2985802,no,0
Beccs,1,1,4270443,no,0
Becky G & El Alfa,1,1,2908885,no,0
Becky Hill & Sigala,1,1,3212257,no,0
Becky Hill feat. Shift K3Y,1,1,3245057,no,0
"Becky Hill, Chase & Status",1,1,2493181,no,0
Bedroom,1,1,5455771,no,0
Been Stellar,1,1,4676237,no,0
BeenWell,1,1,2352198,no,0
Belize,1,1,3296930,no,0
Bella Thorne,1,1,2435241,no,0
Belle & Sebastian,1,1,3896598,no,0
Belleruche,1,1,3282397,no,0
Bellower,1,1,7490139,no,0
Belly,1,1,3268971,no,0
Ben Briggs,1,1,2341523,no,0
Ben Carey,1,1,1866194,no,0
Ben Corry,1,1,2825849,no,0
Ben Folds Five,1,1,4905259,no,0
Ben Hubert,1,1,3326551,no,0
Ben PJB,1,1,3942966,no,0
Ben Pellow,1,1,5046336,no,0
Ben Rector,1,1,3740227,no,0
Ben Snow,1,1,3795997,no,0
"Ben Snow, DJ Phantasy",1,1,3808661,no,0
"Ben Snow, voltage",1,1,3981502,no,0
Benjamin Frith,1,1,3041539,no,0
Benjamin Martins,1,1,3017110,no,0
Benjamin Thorpe,1,1,2888392,no,0
Benns,1,1,4140692,no,0
"Benny Benassi, Lush & Simon",1,1,3412136,no,0
Benny Benni,1,1,6430212,no,0
Benny L,1,1,5683284,no,0
"Benny L, Jappa",1,1,4342324,no,0
"Benny Page, Leo Wood",1,1,2635254,no,0
"Benny Page, MC Spyda",1,1,3259840,no,0
"Benny Page, Mc Funsta",1,1,2560784,no,0
"Benny Page, Serial Killaz, MC Spyda",1,1,2226907,no,0
"Benny V, K-Warren",1,1,3573642,no,0
Bensley,1,1,3548764,no,0
Benét,1,1,2849399,no,0
Berlin,1,1,3712886,no,0
Berlinist,1,1,4443951,no,0
Bernadette Carroll,1,1,2256455,no,0
Berner & B‐Real,1,1,4039852,no,0
Bernie Worrell,1,1,6013582,no,0
Bertrand Chamayou,1,1,5662352,no,0
Besna,1,1,7456259,no,0
Bessie Smith,1,1,2287260,no,0
Betsy Brye,1,1,1766680,no,0
Betta Lemme,1,1,3244142,no,0
Betty Booom,1,1,3637111,no,0
Betty Hutton,1,1,2367990,no,0
Betty Who,1,1,3558736,no,0
Betulio Medina,1,1,10172477,no,0
Between The Trees,1,1,3281633,no,0
Between Thorns,1,1,3308662,no,0
Betzefer,1,1,2845269,no,0
Beverly Crusher,1,1,1802255,no,0
Bexar,1,1,2751024,no,0
Bexey,1,1,2928388,no,0
Beyond the Ghost,1,1,6221257,no,0
Bhad Bhabie,1,1,2134563,no,0
Big Black,1,1,5591445,no,0
Big Black Delta,1,1,4089715,no,0
"Big Boi, Killer Mike, Blackowned C-Bone, Rock D the Legend",1,1,3478515,no,0
Big Boss Vette,1,1,2437676,no,0
Big Brave,1,1,6853242,no,0
Big Brother & The Holding Company,1,1,3869972,no,0
Big Joe Turner,1,1,2413993,no,0
"Big Jump, Wiz Khalifa",1,1,3076302,no,0
"Big Kuntry King, Killer Mike",1,1,3528081,no,0
"Big Lou, Chilly, Jaybee (UK)",1,1,4229774,no,0
"Big Lou, Originator",1,1,2512895,no,0
Big Sean,1,1,3765591,no,0
Big Thief,1,1,3487053,no,0
Big Wyno,1,1,2774080,no,0
BigWalkDog,1,1,2965725,no,0
Bile,1,1,4376806,no,0
Bill Callahan & Bonnie “Prince” Billy,1,1,4502426,no,0
Bill Conti,1,1,3760694,no,0
Bill Evans,1,1,6089174,no,0
Bill Haley And His Comets,1,1,1749064,no,0
Bill Haley and His Comets,1,1,2521621,no,0
Bill Wurtz,1,1,2603916,no,0
"Billie Eilish, Khalid",1,1,3129214,no,0
"Billie Eilish, ROSALÍA",1,1,3248492,no,0
Billy Cobb,1,1,1604687,no,0
Billy Joe Royal,1,1,2413665,no,0
Billy Marchiafava,1,1,1396293,no,0
"Billy Morrison, Cypress Hill",1,1,4498619,no,0
Billy Ocean,1,1,3782567,no,0
Billy Raffoul,1,1,3029911,no,0
Binary Division,1,1,4153617,no,0
"Binary, Mish & Greeen, Visceral, Corrupted Mind, The Music Therapist, melt., Jasmine Tilyard, Sean Richards, Tong8, Dropset, Jenske, Kaizah, Perplex, Noclue, Vulteur, Camo MC, UNSUB, n0isemakeR, Mutag",1,1,4580484,no,0
Bing Crosby,1,1,2211791,no,0
"Biohazard, Vamp",1,1,3577268,no,0
Biosyrup,1,1,3107445,no,0
"Birch, Disrupt",1,1,3370225,no,0
Birds In Row,1,1,3003062,no,0
Birdy,1,1,2997758,no,0
Birocratic,1,1,2372233,no,0
Bishop Nehru,1,1,2497554,no,0
Bismuth,1,1,5924098,no,0
Biting Elbows,1,1,1915277,no,0
Bizzy B,1,1,4617334,no,0
Bks,1,1,5171403,no,0
Bktherula,1,1,1292280,no,0
"Bl3ss, CamrinWatsin",1,1,1934611,no,0
Bl4ck Owlz,1,1,4480398,no,0
"Black Box, Limited Budget",1,1,3414660,no,0
Black Capricorn,1,1,5049467,no,0
Black Core,1,1,2801338,no,0
Black Kids,1,1,3392226,no,0
Black Knights,1,1,5347671,no,0
Black Lung,1,1,2860944,no,0
Black M,1,1,4456040,no,0
Black Marble,1,1,3219676,no,0
Black Nail Cabaret,1,1,4003175,no,0
Black Pantera,1,1,3524833,no,0
"Black Sun Empire, V O E",1,1,4327352,no,0
Black Tide,1,1,3486216,no,0
BlackGummy,1,1,4585187,no,0
"Blackout Problems, Rou Reynolds, Enter Shikari",1,1,3633696,no,0
Blacksite,1,1,3670167,no,0
Blackstreet,1,1,4627243,no,0
"Bladee, Ecco2k, ThaiBoy Digital",1,1,2091199,no,0
"Bladee, Mechatok, Charli xcx",1,1,1902682,no,0
"Bladerunner, Serum",1,1,4670326,no,0
Blaggards,1,1,2319885,no,0
Blahsum,1,1,2523051,no,0
"Blake Basic, Yamakazi",1,1,2405913,no,0
Blake and Miles,1,1,3080616,no,0
Blaketheman1000,1,1,2853850,no,0
"Blanke, Kayoh",1,1,2950832,no,0
"Blaq Jerzee, Mr Eazi, Harmonize",1,1,2784682,no,0
Blaqk Audio,1,1,3222535,no,0
Blargg,1,1,2745948,no,0
Blasphemy,1,1,3423256,no,0
"BlasterJaxx, Hollywood Undead",1,1,3389347,no,0
"Blaze Ya Dead Homie, Johnny Richter, King Klick",1,1,2841891,no,0
Blazin,1,1,3478575,no,0
Bleak Wind,1,1,6350261,no,0
Bleeker,1,1,3225868,no,0
Blind Faith,1,1,3063683,no,0
Blitzkid,1,1,2910183,no,0
Blockhead,1,1,4261571,no,0
"Blood Orange, Caroline Polachek, Lorde, Mustafa",1,1,3429780,no,0
Blood on the Dance Floor feat. Jeffree Star,1,1,3606693,no,0
"Bloodbath64, TV Girl",1,1,1954078,no,0
"Bloodlust, Holy Priest",1,1,2643510,no,0
Bloodstained,1,1,2946706,no,0
Bloodwitch,1,1,4177684,no,0
Bloodywood,1,1,4272263,no,0
Blorg,1,1,1889269,no,0
Blowout,1,1,2408767,no,0
Bloxx,1,1,3249560,no,0
Blu Cantrell,1,1,4206995,no,0
Blu DeTiger,1,1,2519901,no,0
Blue Foster,1,1,3787205,no,0
Blue Foundation,1,1,4706988,no,0
Blue October,1,1,3946093,no,0
Blue Oyster Cult,1,1,3551848,no,0
Blue Rain Boots,1,1,4080578,no,0
Blue Swede,1,1,2619192,no,0
Board-Man,1,1,1896354,no,0
"Bob Crosby, The Bobcats",1,1,2104484,no,0
Bob Seger & The Silver Bullet Band,1,1,2977144,no,0
Bob Vylan feat. Laurie Vincent,1,1,3059582,no,0
Bob's Burgers,1,1,2047238,no,0
BobbY,1,1,4975951,no,0
Bobbie Gentry,1,1,3890676,no,0
"Bobby Caldwell, Jack Splash",1,1,4351979,no,0
Bobby Day,1,1,1966766,no,0
Bobby Fuller Four,1,1,2148643,no,0
Bobby Nunn,1,1,4987417,no,0
Bodom After Midnight,1,1,5938834,no,0
Body Farm,1,1,1417121,no,0
Body Language,1,1,4727493,no,0
Bog Wizard,1,1,9480985,no,0
Bog-Morok,1,1,3961658,no,0
Bogdan Raczynski,1,1,1155380,no,0
Bohemian Vendetta,1,1,3773071,no,0
"Boldy James, The Alchemist",1,1,3106589,no,0
"Bollmann, Creeds",1,1,4134140,no,0
Bomba Estéreo,1,1,5731941,no,0
Bombs Away,1,1,2590301,no,0
Bon Iver & Danielle Haim,1,1,3213416,no,0
Bon Iver & Dijon & Flock Of Dimes,1,1,3458212,no,0
"Bon Jovi, Jelly Roll",1,1,3378998,no,0
"Bon Jovi, Jennifer Nettles",1,1,3903204,no,0
"Bon Jovi, Robbie Williams",1,1,3004412,no,0
"Bon Jovi, The War and Treaty",1,1,4105513,no,0
Bonde Do Role,1,1,5147969,no,0
"Bones, GREAF",1,1,2214826,no,0
"Bones, Ghost___ghoul",1,1,2223805,no,0
Bonnie Raitt,1,1,5164809,no,0
Bonnie X Clyde,1,1,2873202,no,0
"Bonobo, Jacob Lusk",1,1,2137592,no,0
"Bonobo, Jacques Greene",1,1,5261220,no,0
"Bonobo, KOD.AMA",1,1,2193961,no,0
"Bonobo, Nick Murphy",1,1,6963081,no,0
Boogie Cartel,1,1,5448010,no,0
Booka Shade,1,1,4745626,no,0
Booker T. & The M.G.S,1,1,2662813,no,0
Booty Luv,1,1,2820994,no,0
"Boozoo Bajou, Hellmann, Bembo.wav",1,1,2689757,no,0
Boreal,1,1,8353093,no,0
Borgeous,1,1,3609415,no,0
"Borgeous, Zack Martino",1,1,3066051,no,0
"Borgore, AFK",1,1,3311885,no,0
"Borgore, ARTIX!",1,1,2373017,no,0
"Borgore, Abby M_",1,1,2424310,no,0
"Borgore, Axel Boy",1,1,2815624,no,0
"Borgore, Bella Thorne",1,1,3258870,no,0
"Borgore, ETC!ETC!, SNC",1,1,2620196,no,0
"Borgore, Gucci Mane, Thirty Rack",1,1,2694765,no,0
"Borgore, Hekler, T-Wayne",1,1,2881928,no,0
"Borgore, Karetus, Zanova",1,1,1964146,no,0
"Borgore, KinderCore",1,1,2138065,no,0
"Borgore, Level Up, Eloise Keeble",1,1,3414942,no,0
"Borgore, Los Karkik's",1,1,2033153,no,0
"Borgore, MOONBOY",1,1,3168417,no,0
"Borgore, Svdden Death",1,1,3626964,no,0
"Borgore, T-Wayne",1,1,4145871,no,0
"Borgore, cupcakKe, Chase Icon",1,1,2635901,no,0
Born Without Bones,1,1,2894792,no,0
Bossa Latte,1,1,1285815,no,0
Bossman Dlow,1,1,2978460,no,0
Botnek,1,1,2681929,no,0
Bou feat. Spyda,1,1,4351188,no,0
"Bou, Camo & Krooked, Mefjus",1,1,2605392,no,0
"Bou, Irah, Kanine, Trigga",1,1,2926183,no,0
"Bou, Mark XTC",1,1,3996427,no,0
"Bou, Mefjus",1,1,3526955,no,0
"Bou, Trigga",1,1,2328003,no,0
"Bou, Upgrade",1,1,4114485,no,0
Bouducon Production,1,1,4215050,no,0
"Bountyhunter, Dimitri Vegas, Junkie Kid",1,1,2446720,no,0
Bow Church,1,1,4066102,no,0
Boy George,1,1,3766266,no,0
Boyinaband,1,1,3923268,no,0
Boys World,1,1,2151052,no,0
Boyz II Men,1,1,2772808,no,0
Br_eakfast,1,1,2411589,no,0
Brad Breeck,1,1,625668,no,0
Brad Paisley,1,1,3156423,no,0
Brainrack,1,1,2426624,no,0
Brambles,1,1,4456007,no,0
Brand X,1,1,5903263,no,0
Brano,1,1,3403157,no,0
Bratt Sinclaire,1,1,3292821,no,0
"Break, K Motionz, Duskee",1,1,3493291,no,0
Breakbeat Junkie,1,1,4918474,no,0
Breakbeat Kings,1,1,4105681,no,0
Breakestra,1,1,3239794,no,0
Breakfast Muff,1,1,2188938,no,0
Breakfast Santana,1,1,3203589,no,0
Breakfast n Vegas,1,1,3258504,no,0
Breathe Carolina,1,1,4441075,no,0
Bren Joy,1,1,3564282,no,0
Brenda Lee,1,1,2475716,no,0
Brendan Abernathy,1,1,3700158,no,0
Breton,1,1,4488562,no,0
Bri Carter,1,1,2240349,no,0
"Brian Tuey, Kevin Sherwood, James McCawley",1,1,4862177,no,0
Brian the sun,1,1,2814016,no,0
Bridgit Mendler,1,1,3124069,no,0
Bright Ideas,1,1,2298056,no,0
Bristol Fire,1,1,3560962,no,0
Britnee Kellogg,1,1,3022014,no,0
Brittney Spencer,1,1,3263275,no,0
BrokinPaper,1,1,3378849,no,0
Bronze Radio Return,1,1,3154317,no,0
Brook Benton,1,1,3605332,no,0
Brooke Candy,1,1,2821528,no,0
Brooklyn Smith,1,1,2634676,no,0
Brooks & Dunn,1,1,3084763,no,0
Brooks Jefferson,1,1,4045851,no,0
"Brothel, Enjoii",1,1,3891083,no,0
"Brothel, HEXY",1,1,2776652,no,0
"Brothel, Sidewalks and Skeletons",1,1,2173231,no,0
"Brothel, Sidewalks and Skeletons, Open Ocean",1,1,2387566,no,0
"Brothel, barnacle boi",1,1,2692599,no,0
"Brothel, barnacle boi, Derek Pope",1,1,2629768,no,0
"Brothel, enjoii",1,1,3765697,no,0
Brothel_,1,1,2330230,no,0
"Bru-C, Window Kid",1,1,3389180,no,0
"Bru-C, tsuki",1,1,3530372,no,0
Bruce Hornsby,1,1,4949675,no,0
Bruce Levingston,1,1,4810888,no,0
Bruna,1,1,2137516,no,0
"Bruno Martini, Becky Hill & Magnificence",1,1,3173502,no,0
Bruno Sanders,1,1,5014130,no,0
Bryan Adams; Hans Zimmer,1,1,2902459,no,0
Bryan Andrews,1,1,3892666,no,0
Bryan Martin,1,1,2751872,no,0
"Bryce Dessner, Danielle Ponder",1,1,2241510,no,0
Bryce Fox,1,1,3333578,no,0
Brymir,1,1,3984615,no,0
Bryson Tiller,1,1,3123262,no,0
Brytiago,1,1,3330979,no,0
Bríi,1,1,26395414,no,0
Bubbles & The Shit Rockers,1,1,1425468,no,0
Buckcherry,1,1,3177899,no,0
"Buddy, Wiz Khalifa",1,1,3395790,no,0
Buffy Sainte‐Marie,1,1,6897733,no,0
Bug Hunter,1,1,3306777,no,0
Bugge Wesseltoft,1,1,4793084,no,0
Bugus,1,1,2094599,no,0
Bullet For My Valentine,1,1,4552810,no,0
Bullet for My Valentine,1,1,3471332,no,0
Bulletproof & The Fool,1,1,3836009,no,0
Bummelkasten,1,1,4752523,no,0
"Bunker, GEWOONRAVES, Zentryc",1,1,2583783,no,0
"Bunnerz, DnB Allstars",1,1,4239587,no,0
Bunny Lowe,1,1,3551572,no,0
Buraka Som Sistema,1,1,3638161,no,0
Burbank,1,1,1723228,no,0
"Burial, Four Tet, Thom Yorke",1,1,5121832,no,0
Burn The Ballroom,1,1,4629443,no,0
Burnout Syndromes,1,1,3806823,no,0
"Burt Cope, Devilman",1,1,4599560,no,0
"Burt Cope, PDX, Charlotte X",1,1,4048183,no,0
Bush Tetras,1,1,3564207,no,0
Busted,1,1,3030039,no,0
Buunshin,1,1,3554283,no,0
Buzz Kull,1,1,3325061,no,0
Buzzcocks,1,1,3032341,no,0
"Bvndito Musu, Jork, Vader",1,1,2825186,no,0
"Bvndito Musu, Vader, VH el Virus",1,1,2111429,no,0
Bérurier Noir,1,1,5110785,no,0
Böhse Onkelz,1,1,4968494,no,0
C. James Conrad,1,1,3773722,no,0
"CAIN, Jupiterkami",1,1,1973938,no,0
CARNAGE,1,1,3109274,no,0
"CARNAGE, G-Eazy, Wiz Khalifa",1,1,3588685,no,0
CARR,1,1,3169219,no,0
